track_id,track_name,artist_names,genres,valence,danceability,energy,mood,album_name,release_date,album_cover_640x640
7tW58JlsE69cQl6MRiH3ru,It Came Upon A Midnight Clear,['Carpenters'],"adult standards, mellow gold, soft rock",0.228,0.363,0.123,Sad,Christmas Portrait (Special Edition/Reissue),1978-10-13,https://i.scdn.co/image/ab67616d0000b273d044360064a0177e4208a870
7tWsRN4De6t361FzF74Mtc,Blue Moon,['Oscar Peterson'],"contemporary post-bop, jazz, jazz piano, stride, vocal jazz, bebop",0.601,0.696,0.157,Upbeat,,,
7tZDxcJeLzyjBKYc7TWbsr,Everytime We Say Goodbye,['John Coltrane'],"jazz, jazz saxophone, free jazz, bebop, vocal jazz",0.0989,0.447,0.121,Sad,My Favorite Things,1961,https://i.scdn.co/image/ab67616d00004851c00913832628c23c7952ae7b
7tZm5EwGpN3KeCt84dg6WC,Come Monday,['Jimmy Buffett'],trop rock,0.701,0.602,0.295,Upbeat,Songs You Know By Heart,1985-01-01,https://i.scdn.co/image/ab67616d0000b273f11a228e854d3a7dc0cd5c0f
7tbp39GZvDA0cItgHynVnG,I'm Free,['The Who'],"british invasion, hard rock, classic rock, album rock, rock",0.446,0.623,0.7290000000000001,Neutral,Tommy,1969-05-23,https://i.scdn.co/image/ab67616d0000485174ecb94bc3e5d851a39a0334
7teF2kwC3GL00mQfwtxzo9,"For the Love of You, Pts. 1 & 2",['The Isley Brothers'],"motown, funk, classic soul, quiet storm, soul",0.693,0.6859999999999999,0.374,Upbeat,The Heat Is On,1975-08-21,https://i.scdn.co/image/ab67616d0000485122e6302426071bb4120d3e51
7tem1vYGSIuBE59Q8aP7Yc,Tell Me That It Isn't True,['Bob Dylan'],"country rock, classic rock, folk, folk rock, rock, singer-songwriter, roots rock",0.779,0.601,0.294,Upbeat,Nashville Skyline,1969-04-09,https://i.scdn.co/image/ab67616d0000485122debe1325cc21c9bb0c0b07
7tfU4RbAplDFNi7lFllXVx,Wrathchild - 2015 Remaster,['Iron Maiden'],"alternative metal, hard rock, nwobhm, rock, metal",0.782,0.438,0.93,Upbeat,,,
7tgjDlQsMR8RvkdlNCJA58,6 Kiss,"['Trippie Redd', 'Juice WRLD', 'YNW Melly']","chicago rap, melodic rap, trap, rap",0.229,0.687,0.449,Sad,A Love Letter To You 4,2019-11-22,https://i.scdn.co/image/ab67616d0000b273cd81b9f0393348b6537c9d92
7tjbm60E0t7SerbiG61cce,Love You Down,['INOJ'],Unknown,0.6409999999999999,0.765,0.48,Upbeat,,,
7tmHTrXjolQZbD0qxLWn9Y,Taboo Tu,['Arthur Lyman'],"lounge, easy listening, jazz vibraphone, exotica",0.568,0.721,0.209,Neutral,,,
7tmgB3Jsl1Ne1qWbQ6XjJ6,"Meet Me In St. Louis, Louis","['Judy Garland', 'MGM Studio Chorus']","adult standards, torch song, vocal jazz",0.764,0.451,0.0556,Upbeat,Meet Me In St. Louis (Original Motion Picture Soundtrack),1945-01-01,https://i.scdn.co/image/ab67616d00004851ad88c3f6be7fe92ab08f5d53
7tmtOEDxPN7CWaQWBsG1DY,Hold Back The River,['James Bay'],"neo mellow, pop, uk pop",0.506,0.715,0.715,Neutral,Chaos And The Calm,2015-03-23,https://i.scdn.co/image/ab67616d0000b273b36f5e7575a59b21aef432f2
7tnoflnylUKY7P7WKGj4n2,Billy The Kid,['Marty Robbins'],"cowboy western, nashville sound",0.557,0.526,0.314,Neutral,Gunfighter Ballads And Trail Songs,1959,https://i.scdn.co/image/ab67616d00004851084051346f432cc68a1279cd
7toWoP5tt6YWgZOr333fpj,Mister Bohr - Remasterizado,['Francisco Canaro'],"orquesta tipica, tango, vintage tango",0.552,0.562,0.258,Neutral,"Época Acústica, Vol. 5 (Remasterizado)",1924-07-11,https://i.scdn.co/image/ab67616d00004851ae9f8afdab3b95f90f4c9dee
7tqQI7nmRAqX0g8bIYDXmF,(Just Like) Starting Over - Remastered 2010,['John Lennon'],"rock, classic rock",0.421,0.701,0.79,Neutral,Double Fantasy,1980-11-17,https://i.scdn.co/image/ab67616d0000b2730488a5c4e21edc24526652ae
7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,"['Marvin Gaye', 'Tammi Terrell']","motown, northern soul, classic soul, neo soul, quiet storm, soul, southern soul",0.8,0.6629999999999999,0.6,Upbeat,United,1967-08-29,https://i.scdn.co/image/ab67616d000048519173e50e99bdea2400222f02
7trOGEnj7MHkvCZJ78g29m,Swang,"['Ouija Macc', 'Kold-Blooded']","cloud rap, horrorcore, dark trap",0.0513,0.741,0.514,Sad,Egamadretaw,2019,https://i.scdn.co/image/ab67616d0000485171af0c175dd6b48464c0cc51
7trx783SvnHhKkmgSSTIFJ,First Class,['Rainbow Kitten Surprise'],pov: indie,0.216,0.5539999999999999,0.337,Sad,Seven + Mary,2013-11-19,https://i.scdn.co/image/ab67616d0000b27317d131d429c783666c929d6b
7tsRp7QKUBp6hc9bth0h7x,Don't Walk Away,['Jade'],"girl group, contemporary r&b",0.8809999999999999,0.831,0.915,Upbeat,Jade To The Max,1992-11-13,https://i.scdn.co/image/ab67616d0000b27367a48f53862e0cc56c13c2c8
7ttAAvkXzs3IC1Qm3H1N3k,One Good Woman,['Peter Cetera'],soft rock,0.6890000000000001,0.7609999999999999,0.48,Upbeat,,,
7tvtx2Byz8Sc3LyosuqpEA,Isn't It Romantic?,['Ella Fitzgerald'],"jazz blues, adult standards, jazz, soul, swing, vocal jazz",0.237,0.242,0.192,Sad,Ella Fitzgerald Sings The Rodgers And Hart Song Book,1956-01-01,https://i.scdn.co/image/ab67616d000048519a54a21b1575c1985f768ab1
7tvuLLroI0n6uYBWuFig5d,Lateralus,['TOOL'],"progressive metal, alternative metal, art rock, progressive rock, rock, nu metal, post-grunge",0.368,0.387,0.6779999999999999,Sad,Lateralus,2001-05-15,https://i.scdn.co/image/ab67616d0000b273ca41a947c13b78749c4953b1
7tx1TUJrT6qxXFXAELqbev,Thieves In The Night,['Black Star'],"political hip hop, east coast hip hop, hip hop",0.5579999999999999,0.816,0.597,Neutral,Mos Def & Talib Kweli Are Black Star,1998-09-29,https://i.scdn.co/image/ab67616d0000b273e3f907e70bc502a263ee1bc0
7txxAtOMwLLnQTpKeBL6bp,Mother,['Danzig'],"alternative metal, hard rock, groove metal, grunge, punk, industrial rock, nu metal, metal",0.342,0.365,0.763,Sad,Danzig,1988-01-01,https://i.scdn.co/image/ab67616d0000b273bc8d8db760af7b9d0c91747f
7tyKS0VexlNzwPSgd4dEGB,"Ballade No. 4 in F Minor, Op. 52","['Frédéric Chopin', 'Arthur Rubinstein']","classical, classical piano, polish classical, early romantic era, polish classical piano",0.0553,0.277,0.133,Sad,The Original Jacket Collection - Rubinstein Plays Chopin,1946,https://i.scdn.co/image/ab67616d0000485126b4106d7f1ed39dcfb52763
7tzxJBTk35iJREdh8LkWOm,Pull up the Roots - 2005 Remaster,['Talking Heads'],"funk rock, permanent wave, post-punk, art punk, alternative rock, dance rock, zolo, rock, new wave",0.82,0.774,0.67,Upbeat,Speaking in Tongues (Deluxe Version),1983-05-31,https://i.scdn.co/image/ab67616d0000b273e35e2e2a4bfa8a30a78fc532
7u0b4DthVvd2F2EzCiOx0Z,Turn up the Radio,['Autograph'],"glam metal, album rock, hard rock",0.428,0.629,0.79,Neutral,Sign In Please,1984,https://i.scdn.co/image/ab67616d0000b273034a9f7dbba98dcbca2d3635
7u17w29WWTiftzGHs8rhpw,Funny (But I Still Love You),['Ray Charles'],"piano blues, jazz blues, adult standards, classic soul, soul, soul blues, vocal jazz",0.338,0.483,0.187,Sad,"Ray Charles (aka: Hallelujah, I Love Her So)",1957-01-01,https://i.scdn.co/image/ab67616d00004851f0e951707ca49b533fdbf64e
7u5JooO606mOzqeX4YaeZP,Andhe Jahan Ke Andhe Raste,['Talat Mahmood'],"classic bollywood, filmi, ghazal",0.7440000000000001,0.563,0.142,Upbeat,Patita (Original Motion Picture Soundtrack),1953-12-01,https://i.scdn.co/image/ab67616d00004851d08f13aa49feed7044487544
7u8yPnPniIXAY9tzPjZ6UK,Having Myself a Time - Take 1,['Billie Holiday'],"jazz blues, adult standards, jazz, torch song, harlem renaissance, soul, swing, vocal jazz",0.574,0.665,0.268,Neutral,Lady Day: The Complete Billie Holiday On Columbia (1933-1944),1933,https://i.scdn.co/image/ab67616d00004851452bd32b5454a87f36ad8e8c
7u9eQXm4pzbvNLRyDegMOl,"Civilization (Bongo, Bongo, Bongo) - Single Version","['Danny Kaye', 'The Andrews Sisters', 'Vic Schoen & His Orchestra']","lounge, tin pan alley, adult standards, torch song, vocal harmony group, comic, swing, big band",0.8740000000000001,0.628,0.282,Upbeat,,,
7uAgNQ6TBtN162nmCxzath,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile","['Ludwig van Beethoven', 'Rudolf Serkin']","classical, classical piano, classical era, early romantic era, german romanticism, classical performance",0.118,0.311,0.0111,Sad,"Beethoven: Piano Sonatas Nos. 8, 14, 23 & 30",1943,https://i.scdn.co/image/ab67616d0000485182c9ffca3cf3b6a03c6a7df1
7uCZY4H10zmzAgybEQkfmL,I've Always Been Crazy,['Waylon Jennings'],"outlaw country, classic texas country, country",0.5529999999999999,0.605,0.713,Neutral,,,
7uEcCGtM1FBBGIhPozhJjv,Daydream Believer,['The Monkees'],"beatlesque, sunshine pop, bubblegum pop, classic rock, album rock, folk rock, rock, singer-songwriter, mellow gold, soft rock, rock-and-roll",0.649,0.51,0.488,Upbeat,"The Birds, The Bees, & The Monkees",1968-04-22,https://i.scdn.co/image/ab67616d0000485176448e93fcf0b2298744ba97
7uGeDI6nJEdUYMsMd7mQyl,Cherish,['The Association'],"sunshine pop, bubblegum pop, classic garage rock, country rock, folk rock, singer-songwriter, mellow gold, soft rock",0.598,0.51,0.544,Neutral,And Then...Along Comes,1966,https://i.scdn.co/image/ab67616d0000485118e944ae35659c4d9637465e
7uHEz3ok5e8luprSt6v674,Maybe Not At All,['Ethel Waters'],"torch song, harlem renaissance",0.521,0.612,0.262,Neutral,The Incomparable Ethel Waters,1925,https://i.scdn.co/image/ab67616d00004851a0018299440531369bddf794
7uHO4AmKtyGa5v5fsElGoC,You Spin Me Round (Like a Record),['Dead Or Alive'],"synthpop, new romantic, new wave pop, hi-nrg",0.965,0.5670000000000001,0.943,Upbeat,Youthquake,1985-03-26,https://i.scdn.co/image/ab67616d0000b27336c27b1b86d6cb3d85018182
7uHhPVjW13WkaSqNVhtHpW,I'm On My Way to Canaan's Land,['Flatt & Scruggs'],"banjo, bluegrass gospel, bluegrass, traditional country",0.794,0.635,0.436,Upbeat,Foggy Mountain Gospel,1951,https://i.scdn.co/image/ab67616d00004851120a9f67b60d402473f93868
7uIF6RDrW2PwvvYEMkanr8,Bad Company,['Five Finger Death Punch'],"groove metal, nu metal, alternative metal",0.171,0.5579999999999999,0.8859999999999999,Sad,War Is the Answer,2009-09-22,https://i.scdn.co/image/ab67616d0000b273cd626f837ce7967a29bc7d0a
7uIaBPSTlBaAQr1asfZ3B4,I Wish You Love,['Sam Cooke'],"vocal jazz, classic soul, soul",0.3670000000000001,0.181,0.359,Sad,Mr. Soul,1963-02,https://i.scdn.co/image/ab67616d000048518f41b8c6db5b91d643cdfe99
7uJH0YdSZL6psjxI6Xy08b,Acquainted,['The Weeknd'],"pop, canadian contemporary r&b, canadian pop",0.254,0.3720000000000001,0.478,Sad,Beauty Behind The Madness,2015-08-28,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b
7uJQUtgOzvSlVM3oyY012O,Yellow Bird,['Arthur Lyman'],"lounge, easy listening, jazz vibraphone, exotica",0.807,0.5720000000000001,0.0774,Upbeat,The Very Best of Arthur Lyman (The Sensual Sounds of Exotica),1958,https://i.scdn.co/image/ab67616d00004851aa5a980fee650a3fa53567f9
7uKcScNXuO3MWw6LowBjW1,"1, 2 Step (feat. Missy Elliott)","['Ciara', 'Missy Elliott']","dance pop, r&b, hip pop, neo soul, pop, hip hop, virginia hip hop, rap, urban contemporary, pop rap",0.8420000000000001,0.944,0.511,Upbeat,Goodies,2004-09-27,https://i.scdn.co/image/ab67616d0000b273c1e3659212de0f437bbf395e
7uLKyipL5WfndsHMRSGEUS,Lonely Days,['Bee Gees'],"mellow gold, disco, soft rock",0.37,0.334,0.24,Sad,,,
7uLMgGFcaP2GFyyXzcgSXj,Ma Chanson,"['Eugénie Buffet', 'René De Buxeuil']",Unknown,0.664,0.515,0.219,Upbeat,Anthologie De La Chanson Francaise 1923,1923,https://i.scdn.co/image/ab67616d00004851f01eaa3d21cf82e86ab7651e
7uLQTOxQ3nwwoHuxwt2AHJ,Small Town Saturday Night,['Hal Ketchum'],"country road, country rock, classic country pop, country",0.933,0.627,0.6970000000000001,Upbeat,Past The Point Of Rescue,1991-04-29,https://i.scdn.co/image/ab67616d0000b27395800c519c18cb9be39eb0ca
7uMBc5uxQRZNFowjhxH9WL,Fuck You Bitch,['Wheeler Walker Jr.'],"redneck, outlaw country",0.452,0.5489999999999999,0.5760000000000001,Neutral,Redneck Shit,2016-02-12,https://i.scdn.co/image/ab67616d0000b273351149252cecc3094185919c
7uMH3LhITNf4xq4eDrfdah,Sing Sing Sing (With a Swing) - Live,['Benny Goodman'],"vintage jazz, adult standards, jazz, jazz clarinet, swing, dixieland, vocal jazz, big band",0.118,0.491,0.423,Sad,Live At Carnegie Hall-1938 Complete,1938,https://i.scdn.co/image/ab67616d00004851c3e571a0b30565181e0f36f4
7uMb8RUN7S0bXdWXpI2euL,A Fool for You,['Ray Charles'],"piano blues, jazz blues, adult standards, classic soul, soul, soul blues, vocal jazz",0.5529999999999999,0.627,0.245,Neutral,"Ray Charles (aka: Hallelujah, I Love Her So)",1957-01-01,https://i.scdn.co/image/ab67616d00004851f0e951707ca49b533fdbf64e
7uOlL4oeW3SrMugsYr8xZu,Always in My Heart,['Los Indios Tabajaras'],Unknown,0.386,0.654,0.0852,Sad,,,
7uPReljrrTaqzDCcx4JHmi,What Kinda Gone,['Chris Cagle'],"country road, contemporary country, country",0.6679999999999999,0.494,0.861,Upbeat,My Life's Been A Country Song,2008-01-01,https://i.scdn.co/image/ab67616d0000b273314fb7f1b2704959a4e587a6
7uPmQttafLiJyju14JREY4,Young Americans - 2016 Remaster,['David Bowie'],"glam rock, permanent wave, classic rock, art rock, rock",0.885,0.614,0.763,Upbeat,Young Americans - 2016 Remaster,1975-03-07,https://i.scdn.co/image/ab67616d00004851b3bd6493ad6e29dcd2ad5a37
7uQftgqxvkdl9GLE1Q3OOQ,The Fire Down Below,['Bob Seger'],"heartland rock, hard rock, country rock, classic rock, album rock, rock, detroit rock, singer-songwriter, mellow gold, soft rock",0.512,0.715,0.843,Neutral,Night Moves,1976-10-22,https://i.scdn.co/image/ab67616d00004851676a8230a422123e8012557e
7uUahoeqGNRMbpdeiLj1rS,Panic Room,['Au/Ra'],"alt z, deep pop edm",0.0636,0.495,0.426,Sad,Panic Room,2018-02-09,https://i.scdn.co/image/ab67616d0000b2737cbd52d55d79391b9ea54f88
7uW2RH45meppwDmn2iSIEB,Chi-Chi - Take 6 / Master,['Charlie Parker Quartet'],"jazz quartet, hard bop, bebop, jazz",0.654,0.504,0.459,Upbeat,Now’s The Time: The Genius Of Charlie Parker #3,1952-12-12,https://i.scdn.co/image/ab67616d00004851aeb39f276dde87a22496665f
7uY8cyuuGiAMaYBZ9mOYxy,Don't Stop - Live 1977,['Fleetwood Mac'],"yacht rock, classic rock, album rock, rock, soft rock",0.6579999999999999,0.4370000000000001,0.8420000000000001,Upbeat,Rumours (Super Deluxe),1977-02-04,https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b
7uYK13jsmGi8flq2bF6r90,Stage Fright - Remastered 2000,"['The Band', 'Todd Rundgren']","swamp rock, folk, jam band, singer-songwriter, southern rock, roots rock, blues rock, art rock, folk rock, philly soul, rock, power pop, mellow gold, heartland rock, classic canadian rock, country rock, classic rock, cosmic american, zolo, soft rock",0.6409999999999999,0.602,0.634,Upbeat,Stage Fright (Expanded Edition),1970-08-17,https://i.scdn.co/image/ab67616d000048512b593aa58ba50b5a88278eec
7uYNv6x9ImzJuamfEiGrK5,Hooked On An 8 Second Ride,['Chris LeDoux'],"country road, wyoming roots, country",0.428,0.439,0.557,Neutral,,,
7uYroF9RRrhRJBrigRvB6H,Summer Girls,['LFO'],boy band,0.738,0.8140000000000001,0.8079999999999999,Upbeat,LFO,1999-08-10,https://i.scdn.co/image/ab67616d0000b273525b46fcbb89167ea9084dec
7ubA4Si5rEOXQiGMJh1ZQA,Mi Alma Reclama,['Los Temerarios'],"grupera, musica mexicana",0.5920000000000001,0.57,0.351,Neutral,Camino del Amor,1994-06-01,https://i.scdn.co/image/ab67616d0000b273b30c4f62ef9badd86a8f311c
7ubd6wvhN4TKMwQUy6hR69,Ladyfingers,['Herb Alpert & The Tijuana Brass'],"easy listening, lounge",0.556,0.347,0.299,Neutral,Whipped Cream & Other Delights,1965-04-01,https://i.scdn.co/image/ab67616d000048510a313a5fb83a11c119819ef3
7uc1DzJCzWTg9yQtpIZeRO,Mi Magdalena,['Los Panchos'],"ranchera, bolero, bolero mexicano",0.813,0.8240000000000001,0.384,Upbeat,Personalidad,1948,https://i.scdn.co/image/ab67616d00004851be489dd3ced8daaa63df38f5
7ucHPz44bfTAGgXp7cghor,Dreams,['Allman Brothers Band'],"blues rock, hard rock, country rock, classic rock, album rock, folk rock, jam band, southern rock, rock, singer-songwriter, mellow gold, soft rock",0.54,0.36,0.426,Neutral,The Allman Brothers Band (Deluxe),1969,https://i.scdn.co/image/ab67616d0000485181f19e21f6b2d06dd695719b
7ucIu4wz2l40mizHebkmyr,Born to Love,['Billie Holiday'],"jazz blues, adult standards, jazz, torch song, harlem renaissance, soul, swing, vocal jazz",0.6509999999999999,0.6829999999999999,0.287,Upbeat,Lady Day: The Complete Billie Holiday On Columbia (1933-1944),1933,https://i.scdn.co/image/ab67616d00004851452bd32b5454a87f36ad8e8c
7ucKpLpmt5Vcd98r2dE7Uf,I Love The Way You Say Goodnight,['Dean Martin'],"easy listening, adult standards, vocal jazz, lounge",0.465,0.629,0.12,Neutral,"Dean Martin: The Capitol Recordings, Vol. 2 (1950-1951)",1951,https://i.scdn.co/image/ab67616d000048511888bb79ceb16b4db9210b8f
7ucjEBSxx5sI46redS5a6v,On Your Way Down,['Little Feat'],"blues rock, swamp rock, country rock, folk, folk rock, jam band, southern rock, electric blues, mellow gold, roots rock",0.732,0.633,0.409,Upbeat,Dixie Chicken,1973-01-01,https://i.scdn.co/image/ab67616d00004851f8db0e1d67ad1d89e6057e38
7udrxkpUGUGf1wTHWHpIOy,That Old Black Magic - Remastered,['Frank Sinatra'],"easy listening, adult standards, lounge",0.409,0.662,0.153,Neutral,Come Swing With Me! - Remastered,1961-07,https://i.scdn.co/image/ab67616d0000485108a1a1f78a49efb88e571611
7ueMtBY5caVZM5FocVzOv7,Everybody I Love You,"['Crosby, Stills, Nash & Young']","country rock, classic rock, folk, album rock, folk rock, supergroup, rock, mellow gold, roots rock, soft rock",0.7070000000000001,0.371,0.695,Upbeat,Deja Vu,1970-03-11,https://i.scdn.co/image/ab67616d0000485106e00756085191abc01e4cf0
7uer77A4VjT02urbxEwQI0,Get Me to the Church on Time,"['Stanley Holloway', 'My Fair Lady Ensemble', 'The Original Broadway Cast Of My Fair Lady']",Unknown,0.7759999999999999,0.565,0.435,Upbeat,My Fair Lady,1956,https://i.scdn.co/image/ab67616d0000485138ccdabf36c9d1a6fa227e6e
7ueyVuff3whBxbmoanlg4C,Two Dollars in the Jukebox - 2008 Remaster,['Eddie Rabbitt'],"country rock, classic country pop, country, mellow gold, soft rock",0.921,0.759,0.621,Upbeat,,,
7ufDF5ePKsnxYgP0DAZoZE,Dancing In the Moonlight,['King Harvest'],soft rock,0.7709999999999999,0.657,0.435,Upbeat,Dancing in the Moonlight,1972-03-01,https://i.scdn.co/image/ab67616d00004851e1eb1864444b654637609958
7ufnFt3fA9Ut2K0DILUZ34,The Pied Piper,['Crispian St. Peters'],Unknown,0.963,0.6920000000000001,0.7340000000000001,Upbeat,,,
7ugeFdykRDPMMy6XPMdIdz,Great Balls of Fire,['Jerry Lee Lewis'],"piano rock, rockabilly, rock-and-roll",0.88,0.526,0.728,Upbeat,Jerry Lee's Greatest,1961-01-01,https://i.scdn.co/image/ab67616d0000485178868ffb2707628705e1537d
7uh0QZwYu2xeGg2iiLUVwu,Clap Hands! Here Comes Charlie,['Count Basie'],"jazz, jazz piano, harlem renaissance, swing, vocal jazz, big band",0.838,0.5820000000000001,0.701,Upbeat,America's #1 Band,1936,https://i.scdn.co/image/ab67616d00004851d8addd80c18efafca2b895ee
7uhWhGcR3kn9czLKlbO46q,The Christmas Song (Merry Christmas To You) - Remastered 1999,['Frank Sinatra'],"easy listening, adult standards, lounge",0.143,0.221,0.106,Sad,A Jolly Christmas From Frank Sinatra,1957-09,https://i.scdn.co/image/ab67616d0000485194fd2e614d0862bdd2592594
7ui11djxhp7WL4NCHlET8O,Hotter Than That,['Louis Armstrong & His Hot Five'],"new orleans jazz, hot jazz",0.907,0.782,0.409,Upbeat,The Complete Hot Five And Hot Seven Recordings Volume 3,1928,https://i.scdn.co/image/ab67616d00004851750e3717684eca7e7decb281
7ui9Qq4JcPGcd3xWOeXhHp,Campus,['Vampire Weekend'],"modern rock, garage rock, baroque pop, chamber pop, indietronica, indie rock",0.584,0.524,0.7090000000000001,Neutral,Vampire Weekend,2008-01-29,https://i.scdn.co/image/ab67616d0000b2739cca0d695187fbeed4ee301b
7uibDEY8qNGyL3NXfkAaQc,I'm Gonna Hire A Wino To Decorate Our Home,['David Frizzell'],"arkansas country, classic country pop",0.812,0.7020000000000001,0.472,Upbeat,"The Family's Fine, But This One's All Mine",1982-01-01,https://i.scdn.co/image/ab67616d0000b273a5288571fc8438cce07850cd
7ulfzXGryvQwmpaiuaAkVC,Sisters (with Betty Clooney & Paul Weston & His Orchestra),"['Rosemary Clooney', 'Betty Clooney', 'Paul Weston And His Orchestra']","easy listening, man's orchestra, adult standards, torch song, vocal jazz",0.501,0.715,0.298,Neutral,"Irving Berlin's ""White Christmas""",1954-10-25,https://i.scdn.co/image/ab67616d00004851c80578b58ee22e60e16d3dd9
7umZiitjVsEjMQ6HNddpUI,Love Is Only a Feeling,['Joey Bada$$'],"conscious hip hop, hip hop, rap",0.4970000000000001,0.629,0.6759999999999999,Neutral,Love Is Only a Feeling,2017-07-06,https://i.scdn.co/image/ab67616d0000b273b142bbe4a766121f8d6fad41
7unF2ARDGldwWxZWCmlwDM,"A Love Supreme, Pt. II - Resolution",['John Coltrane'],"jazz, jazz saxophone, free jazz, bebop, vocal jazz",0.392,0.341,0.57,Sad,A Love Supreme,1965-02,https://i.scdn.co/image/ab67616d00004851ea42191f549dce4d9c8ecd1a
7upV6zJuIgKj5LvXF2dmao,I Cover the Waterfront,['Billie Holiday'],"jazz blues, adult standards, jazz, torch song, harlem renaissance, soul, swing, vocal jazz",0.295,0.531,0.107,Sad,Lady Day: The Complete Billie Holiday On Columbia - Vol. 7,1935,https://i.scdn.co/image/ab67616d000048515c6cd9a8fb5b97fbd5f9c4b7
7upgDi9C0pQn9HZzGfksJq,Keep On Movin',"['Soul II Soul', 'Caron Wheeler']",british soul,0.6729999999999999,0.6729999999999999,0.386,Upbeat,Keep On Movin',1989-01-01,https://i.scdn.co/image/ab67616d0000b2732c6504b9f170161d93079e25
7uqp6emhzdbALAeVyWzziO,(What Did I Do To Be So) Black And Blue - Shorter Version,['Louis Armstrong'],"new orleans jazz, lounge, adult standards, jazz trumpet, swing, harlem renaissance, soul, dixieland, vocal jazz",0.252,0.481,0.189,Sad,Satch Plays Fats,1955,https://i.scdn.co/image/ab67616d0000485167e23066e4078a6dfd171b1b
7urjzeGBtfHdwWmfYJjdAp,Four Women,['Nina Simone'],"soul jazz, jazz blues, neo soul, torch song, soul, vocal jazz",0.336,0.454,0.206,Sad,Wild Is The Wind,1966-09-16,https://i.scdn.co/image/ab67616d00004851f94461acebee60775ea22e77
7utRJ4BeYx85khzP3lKoBX,Tears in Heaven,['Eric Clapton'],"blues rock, classic rock, album rock, electric blues, rock, singer-songwriter, mellow gold, soft rock",0.312,0.498,0.242,Sad,Clapton Chronicles: The Best of Eric Clapton,1999-10-12,https://i.scdn.co/image/ab67616d0000b273ed4b2a6ea7d8a04f39be0be0
7uuM0HwvCG20e5ttu6ugmP,Precious and Few,['Climax'],Unknown,0.17,0.203,0.401,Sad,,,
7uv1H2DoWiGnxTWMV6B5qV,Are You Havin' Any Fun?,"['Tony Bennett', 'Count Basie', 'Benny Powell', 'Ralph Sharon', 'Snookey Young', 'Joe Newman', 'Sonny Payne', 'Teddy Reig', 'Marshall Royal', 'Wendell Culley', 'Charlie Fowlkes', 'Thad Jones']","easy listening, contemporary post-bop, lounge, adult standards, jazz trombone, jazz, jazz trumpet, jazz piano, jazz saxophone, bebop, hard bop, harlem renaissance, swing, vocal jazz, big band, jazz drums",0.7190000000000001,0.514,0.499,Upbeat,Strike Up The Band (Digitally Remastered),1959,https://i.scdn.co/image/ab67616d00004851388079320a726bdab688dd5b
7uv632EkfwYhXoqf8rhYrg,Angel,"['Massive Attack', 'Horace Andy']","trip hop, electronica, downtempo",0.0671,0.7140000000000001,0.309,Sad,Mezzanine,1998-01-01,https://i.scdn.co/image/ab67616d0000b2732fcb0a3c7a66e516b11cd26e
7uwMQCMNvmhtlFnG4HIwKQ,Skippy - Alternate Take / Remastered 1998,['Thelonious Monk'],"jazz trio, contemporary post-bop, jazz, jazz piano, bebop",0.773,0.523,0.612,Upbeat,"Genius Of Modern Music (Vol.2, Expanded Edition)",1952,https://i.scdn.co/image/ab67616d00004851a36b4e921833c21b60615830
7uxtHhz6AXBItoCySc3lrE,Two More Bottles Of Wine,['Delbert McClinton'],Unknown,0.9,0.6409999999999999,0.711,Upbeat,,,
7uyZDmvtrj60HzN1OmV3ZC,Moonglow - Take 1,['Benny Goodman Quartet'],"adult standards, jazz clarinet, swing, dixieland, big band, jazz quartet",0.301,0.631,0.113,Sad,Ultimate Big Band Collection: Benny Goodman,1935,https://i.scdn.co/image/ab67616d00004851a7a177bfa558999ecf79d49b
7uyg1D20KT3R5tRlLSkkqJ,Jorge Cazares,"['Chalino Sanchez', 'Los Amables Del Norte']","corrido, musica mexicana, sierreno, norteno, banda, corridos clasicos",0.898,0.494,0.541,Upbeat,Adiós A Chalino,1992-07-08,https://i.scdn.co/image/ab67616d0000b2730e84b9b14e3a44740a9eb7e4
7uzfCdCL7MqCbV8ycN32hP,Shuckin' the Corn,['Flatt & Scruggs'],"banjo, bluegrass gospel, bluegrass, traditional country",0.983,0.259,0.843,Upbeat,Foggy Mountain Jamboree (Expanded Edition),1957,https://i.scdn.co/image/ab67616d000048514585b5c09aa25848a9db690d
7uzmGiiJyRfuViKKK3lVmR,Mine,['Bazzi'],pop,0.7170000000000001,0.71,0.789,Upbeat,COSMIC,2018-04-12,https://i.scdn.co/image/ab67616d0000b273f9f2d43ff44bdfbe8c556f8d
7v1858htfU0srTDwhxeka8,Chain Gang,['Sam Cooke'],"vocal jazz, classic soul, soul",0.963,0.703,0.7240000000000001,Upbeat,Swing Low,1961-03,https://i.scdn.co/image/ab67616d0000485188cede5df025bd95e70dce21
7v3BvPRQS4DcsDzYU0BiVd,Best of Intentions,['Travis Tritt'],"country road, outlaw country, contemporary country, country",0.37,0.659,0.468,Sad,Down The Road I Go,2000-10-01,https://i.scdn.co/image/ab67616d0000b2739fd857fb9120e851eb0c68ea
